97,282,28,696,118,234
97,172,396,844,96,152
98,281,966,222,58,142
98,282,28,694,128,236
98,172,396,840,94,150
99,281,964,224,58,142
99,282,30,694,108,234
99,172,396,838,94,146
100,293,502,218,84,204
100,281,962,224,58,144
100,282,30,692,110,234
100,172,394,834,94,146
101,293,504,218,84,206
101,281,960,224,58,144
101,282,30,690,104,236
101,172,394,834,94,144
102,293,504,220,88,174
102,281,958,224,56,146
102,282,32,688,108,230
102,172,392,834,96,144
103,293,510,220,82,204
103,282,32,686,104,234
103,172,390,832,98,144
103,281,954.3948364257812,227.67108154296875,56,146
104,293,504,222,86,202
104,282,34,682,102,234
104,172,390,830,98,144
105,293,504,222,88,202
105,282,34,680,104,234
105,172,388,828,98,144
106,293,504,220,88,204
106,282,36,680,64,184
106,172,388,826,98,146
107,293,504,236,90,188
107,282,38,678,108,234
107,172,388,824,98,146
108,293,506,222,90,202
108,282,38,678,70,174
108,172,386,822,98,144
109,293,506,230,90,194
109,282,42,676,106,236
109,172,388,818,96,146
110,293,506,232,90,192
110,282,44,676,104,252
110,172,390,814,92,144
111,293,506,246,92,178
111,282,46,676,104,252
111,172,390,810,92,146
112,293,508,250,90,178
112,282,52,674,98,254
112,172,390,806,92,144
113,293,504,250,94,182
113,282,56,672,100,256
113,172,392,802,92,144
114,293,508,250,92,186
114,282,56,674,102,254
114,172,390,798,94,146
115,293,508,250,92,188
115,282,62,672,94,254
115,172,390,796,98,144
116,293,508,250,94,190
116,282,70,668,88,256
116,172,390,794,98,146
117,293,502,256,100,186
117,282,76,666,80,252
117,172,390,792,98,146
118,350,1110,198,82,184
118,293,508,258,96,184
118,282,80,668,76,248
118,172,390,790,100,146
119,350,1110,200,82,174
119,293,508,258,96,184
119,282,84,668,76,244
119,172,392,790,100,144
120,350,1110,200,82,184
120,293,522,252,84,192
120,282,88,668,78,234
120,172,392,788,100,146
121,293,522,260,86,182
121,282,90,668,84,234
121,172,392,788,104,142
122,293,522,260,86,184
122,282,94,670,80,228
122,172,392,786,102,144
123,293,522,262,88,182
123,282,96,690,82,202
123,172,392,784,98,144
124,293,524,248,88,194
124,282,100,690,134,202
124,172,392,780,104,146
125,293,524,236,90,208
125,282,104,686,132,202
125,172,394,778,100,144
126,293,526,242,90,202
126,282,106,670,126,210
126,172,394,776,100,146
127,293,526,244,92,200
127,282,110,672,128,208
127,172,394,772,98,148
128,293,526,250,94,194
128,282,112,672,114,206
128,172,396,770,94,150
128,386,1090,928,76,152
129,293,528,260,94,186
129,282,114,670,112,198
129,172,396,766,92,148
129,386,1088,928,78,152
130,293,528,260,96,190
130,172,396,764,92,142
130,386,1086,928,80,152
130,282,116.25694527840724,669.4496088045264,112,198
131,293,530,268,96,188
131,282,120,678,106,188
131,172,394,762,94,140
131,386,1084,928,82,152
132,293,532,272,94,184
132,282,122,674,114,190
132,172,394,760,92,140
132,386,1084,926,82,154
133,293,532,274,96,186
133,282,126,670,92,192
133,172,392,760,94,138
133,386,1082,926,80,154
134,293,534,276,94,184
134,282,128,642,88,216
134,172,390,758,96,138
134,386,1080,926,86,154
135,293,536,274,92,186
135,282,132,644,62,214
135,172,388,758,98,136
135,386,1080,926,78,154
136,293,536,276,92,184
136,282,134,636,106,222
136,172,386,756,100,138
136,386,1078,926,78,154
137,293,536,276,96,184
137,282,138,634,102,224
137,172,386,756,100,136
137,386,1076,926,68,154
138,293,530,262,102,200
138,282,140,632,100,220
138,172,384,754,100,138
138,386,1074,926,70,154
139,293,528,268,106,192
139,282,144,632,100,220
139,172,386,744,98,144
139,386,1072,926,70,154
140,293,530,266,104,194
140,282,146,632,100,220
140,172,386,742,98,144
140,386,1072,926,68,154
141,293,530,270,104,166
141,282,150,632,98,218
141,172,388,740,94,142
141,386,1070,924,70,156
142,293,532,194,124,242
142,282,154,632,94,218
142,172,390,736,92,144
142,386,1068,924,70,156
143,293,534,194,122,242
143,282,156,630,106,220
143,172,392,736,90,140
143,386,1066,924,70,156
144,293,532,194,124,242
144,282,162,630,96,218
144,172,394,730,88,142
144,386,1066,924,70,156
145,293,532,194,124,242
145,451,826,208,104,156
145,282,166,628,84,218
145,172,392,726,90,142
145,386,1064,922,68,158
146,293,532,194,124,244
146,451,828,214,102,156
146,282,170,626,88,216
146,172,394,724,90,142
146,386,1064,922,62,158
147,293,532,194,124,248
147,451,826,212,102,158
147,282,174,622,84,216
147,172,394,720,92,144
147,386,1062,920,64,160
148,451,840,206,88,162
148,282,176,620,102,212
148,172,394,716,94,146
148,386,1062,920,60,160
148,293,531.9097251805938,193.9615337197983,124,248
149,451,840,214,86,154
149,282,180,618,98,212
149,172,394,716,96,144
149,386,1060,918,62,162
149,293,531.8727038914827,194.36616668255175,124,248
150,451,848,218,78,150
150,282,182,616,100,214
150,172,394,716,98,142
150,386,1058,916,56,164
150,293,531.8541932469271,194.56848316392848,124,248
151,451,854,218,72,150
151,282,184,614,98,216
151,172,396,716,98,140
151,386,1056,914,56,166
151,293,531.8449379246493,194.66964140461684,124,248
152,451,848,222,78,142
152,282,186,612,100,218
152,172,396,714,98,142
152,386,1054,914,62,166
152,293,531.8403102635104,194.720220524961,124,248
153,293,588,190,62,262
153,451,852,226,74,138
153,282,186,612,100,218
153,172,396,714,102,140
153,386,1052,912,62,168
154,293,586,190,66,264
154,282,188,612,98,218
154,172,402,712,92,124
154,386,1050,912,68,168
154,451,849.1784973144531,225.67990112304688,74,138
155,293,582,176,70,276
155,282,188,610,100,218
155,172,402,710,96,140
155,386,1048,910,68,170
155,451,847.1044769287109,226.5696258544922,74,138
156,293,578,176,74,278
156,499,1266,182,76,138
156,451,854,224,68,136
156,282,192,610,96,218
156,172,398,706,102,144
156,386,1044,910,58,170
157,293,578,176,76,278
157,451,856,222,66,136
157,282,194,608,94,220
157,172,402,704,96,144
157,386,1042,910,58,170
158,293,574,176,80,278
158,510,1262,184,80,136
158,282,202,608,88,218
158,172,404,702,94,144
158,386,1040,910,58,170
158,451,855.535653591156,222.47841787338257,66,136
159,514,1124,160,80,160
159,293,520,178,136,276
159,510,1260,186,80,136
159,282,204,606,86,218
159,172,402,698,94,148
159,386,1040,908,56,172
159,451,853.6876256465912,220.53361105918884,66,136
160,514,1124,158,76,174
160,293,570,176,84,278
160,510,1260,188,78,136
160,282,206,604,84,214
160,172,404,696,90,146
160,386,1038,908,56,172
160,451,854.7436226606369,220.64120948314667,66,136
161,514,1122,158,78,170
161,510,1258,168,78,156
161,293,568,176,86,278
161,282,208,602,82,214
161,172,404,692,90,144
161,386,1038,908,54,172
161,451,854.6116175055504,220.33500808477402,66,136
162,514,1120,158,76,174
162,510,1256,166,80,160
162,293,566,174,92,280
162,282,210,600,80,212
162,172,404,690,90,138
162,386,1038,908,54,172
162,451,854.5456149280071,217.78191348910332,66,136
163,514,1118,158,76,176
163,510,1254,164,76,162
163,293,566,170,92,284
163,282,212,598,80,210
163,172,404,688,90,134
163,386,1036,908,54,172
163,451,854.912638053298,218.30536161363125,66,136
164,514,1116,158,76,176
164,293,564,164,94,290
164,510,1252,164,74,162
164,282,214,596,82,212
164,172,404,688,88,128
164,386,1032,906,58,174
164,451,854.7961313053966,217.96708720177412,66,136
165,514,1114,156,74,178
165,293,562,164,96,290
165,510,1248,166,76,160
165,282,214,594,80,212
165,172,400,684,94,136
165,386,1032,906,56,174
165,451,854.8378840349615,216.79794999584556,66,136
166,510,1246,164,78,162
166,282,216,592,86,212
166,172,400,682,94,138
166,386,1030,906,58,174
166,293,562.5259665904928,165.43951584513226,96,290
166,451,854.8587603997439,216.96338139288127,66,136
167,510,1244,164,80,162
167,282,218,592,84,212
167,172,398,682,96,136
167,386,1028,908,58,172
167,293,561.9636524382225,164.1119010032823,96,290
168,510,1230,164,94,164
168,282,220,590,84,214
168,172,398,680,96,138
168,386,1026,908,58,172
168,293,561.6824953620875,166.92809693929092,96,290
169,510,1226,164,94,164
169,282,222,590,82,214
169,570,0,630,50,292
169,172,398,678,96,138
169,386,1024,908,58,172
169,293,561.54191682402,166.17619124518586,96,290
170,510,1222,164,100,164
170,282,224,588,84,216
170,570,0,610,58,316
170,172,398,678,96,136
170,386,1022,908,58,172
170,293,561.4716275549862,166.52023961883646,96,290
171,510,1220,164,94,166
171,282,226,588,84,214
171,570,0,610,68,312
171,172,398,676,94,136
171,386,1020,910,56,170
171,293,561.4364829204693,166.69226380566175,96,290
172,510,1220,164,98,166
172,282,228,586,82,216
172,570,0,612,86,310
172,172,400,674,92,136
172,386,1018,910,56,170
172,293,561.4189106032109,166.7782758990744,96,290
173,510,1220,162,86,168
173,282,230,586,80,214
173,570,0,610,94,312
173,172,402,672,90,138
173,386,1018,912,54,168
173,293,561.4101244445817,166.82128194578073,96,290
174,510,1224,162,78,168
174,282,230,584,80,214
174,570,0,610,100,316
174,172,404,668,86,138
174,386,1016,912,52,168
174,293,561.4057313652671,166.8427849691339,96,290
175,510,1222,160,78,170
175,282,230,580,82,214
175,570,0,616,100,294
175,172,406,664,84,138
175,386,1014,912,52,168
176,510,1220,158,68,174
176,604,730,324,108,134
176,282,230,578,82,214
176,570,0,614,118,284
176,172,406,662,84,138
176,386,1012,912,50,168
177,510,1216,158,72,174
177,282,232,574,78,214
177,570,0,614,122,282
177,172,406,658,88,138
177,386,1010,912,50,168
178,510,1214,156,76,176
178,282,232,572,86,212
178,570,0,620,132,276
178,172,406,656,88,138
178,386,1008,914,50,166
179,510,1212,158,78,174
179,282,232,570,86,214
179,570,0,620,132,276
179,172,410,656,84,136
179,386,1006,914,50,166
180,624,1078,148,72,158
180,510,1210,156,76,176
180,626,870,162,134,166
180,282,234,570,88,212
180,570,0,620,178,280
180,172,408,654,88,138
180,386,1004,914,52,166
181,510,1206,156,78,176
181,626,870,162,132,166
181,282,234,568,88,212
181,570,0,622,178,278
181,172,412,652,86,136
181,386,1002,916,52,164
182,510,1204,156,80,178
182,282,234,568,88,212
182,570,6,622,172,282
182,172,412,652,88,136
182,386,1002,916,50,164
183,510,1200,156,84,176
183,643,872,160,122,164
183,282,234,568,94,212
183,570,12,622,136,290
183,172,412,650,90,136
183,386,1000,918,52,162
184,510,1198,156,86,176
184,282,234,566,94,214
184,570,20,622,128,294
184,172,414,650,90,134
184,386,996,918,54,162
185,653,1070,146,78,160
185,510,1196,154,88,180
185,282,234,566,94,214
185,570,24,622,120,294
185,172,414,650,92,132
185,386,994,918,56,162
186,653,1068,146,78,158
186,510,1194,154,88,178
186,282,232,564,100,214
186,570,24,622,124,300
186,172,414,648,92,136
186,386,992,918,56,162
187,653,1066,146,76,158
187,510,1186,152,92,182
187,282,232,562,116,214
187,570,26,622,130,294
187,172,414,646,94,138
187,386,990,920,58,160
188,510,1174,152,104,180
188,672,736,358,106,120
188,282,230,558,118,214
188,570,26,622,126,298
188,172,414,646,92,134
188,386,988,920,58,160
189,510,1170,152,106,180
189,282,230,556,110,214
189,570,28,624,126,298
189,172,408,642,96,136
189,386,988,920,58,160
189,672,736.0,356.8000030517578,106,120
190,510,1168,152,108,182
190,282,230,554,120,212
190,570,30,626,134,296
190,172,408,640,94,134
190,386,988,920,54,160
190,672,736.0,357.10000228881836,106,120
191,510,1168,150,106,184
191,282,228,552,122,210
191,570,32,626,126,306
191,172,408,638,92,136
191,386,988,920,56,160
191,672,737.2000122070312,358.1499996185303,106,120
192,510,1168,152,104,180
192,282,228,550,124,208
192,570,36,626,130,306
192,386,988,922,52,158
192,672,736.9000091552734,357.7750005722046,106,120
193,696,878,118,80,178
193,510,1170,150,100,182
193,282,226,548,126,210
193,570,40,622,136,306
193,386,986,922,56,158
193,672,737.0500106811523,360.52749967575073,106,120
194,510,1170,150,100,182
194,282,226,546,126,210
194,570,44,618,126,310
194,386,986,922,54,158
194,672,737.1250114440918,362.5637490749359,106,120
195,510,1170,148,98,184
195,282,224,546,128,210
195,570,48,640,124,292
195,386,984,922,56,158
195,672,737.1625118255615,364.6618984937668,106,120
196,510,1168,148,100,182
196,282,224,546,130,208
196,570,52,640,122,292
196,386,980,922,60,158
196,672,737.1812620162964,365.57095474004745,106,120
197,510,1166,146,100,184
197,282,224,544,136,210
197,570,54,640,168,292
197,386,978,920,62,160
197,672,737.1906371116638,365.8754889667034,106,120
198,510,1164,146,100,176
198,282,224,544,148,210
198,570,58,594,168,338
198,386,976,920,62,160
199,510,1162,144,100,178
199,282,224,544,154,208
199,570,62,588,164,344
199,386,974,920,62,160
200,510,1160,144,102,178
200,726,514,266,82,154
200,282,222,542,152,210
200,570,64,592,164,340
200,386,972,920,62,160
201,510,1158,142,100,180
201,726,512,268,86,154
201,282,222,540,156,212
201,570,66,570,162,362
201,386,972,918,62,162
202,510,1156,142,102,180
202,726,512,270,88,154
202,282,220,540,152,212
202,570,68,570,172,360
202,739,0,598,56,286
202,386,970,918,62,162
203,510,1154,140,102,180
203,726,514,272,146,158
203,282,218,536,156,214
203,570,70,570,178,360
203,739,0,600,66,284
203,746,392,618,94,126
203,386,970,918,62,162
204,510,1150,140,104,182
204,726,510,272,150,160
204,282,216,534,150,212
204,570,72,570,180,342
204,386,970,916,60,164
205,510,1148,140,104,182
205,726,512,278,148,154
205,570,74,570,222,342
205,756,0,608,68,186
205,386,968,914,60,166
205,282,216.11134485509146,530.6233643132618,150,212
206,510,1148,140,104,178
206,726,508,286,152,146
206,570,56,572,264,348
206,761,396,606,86,128
206,756,0,608,74,194
206,386,966,914,60,166
206,282,215.60576777289666,527.4063779029402,150,212
207,510,1146,140,104,174
207,726,510,274,150,260
207,570,0,572,318,340
207,761,400,602,82,130
207,386,964,912,60,168
207,282,215.35297923179925,525.5258815239513,150,212
208,510,1144,140,104,186
208,726,510,276,150,258
208,570,0,572,326,342
208,761,402,600,78,128
208,386,962,912,60,168
208,282,215.22658496125055,523.2216349213709,150,212
209,510,1142,140,106,200
209,726,510,278,150,256
209,570,0,572,320,342
209,761,402,592,78,132
209,386,962,912,58,168
209,282,215.1633878259762,523.0695116200807,150,212
210,510,1138,140,62,200
210,726,508,278,152,256
210,570,0,568,322,350
210,761,400,590,82,132
210,386,960,912,58,168
210,282,215.13178925833904,522.4934499694356,150,212
211,510,1136,140,108,200
211,726,508,278,152,256
211,570,12,568,316,354
211,761,400,586,82,136
211,386,958,910,58,170
211,282,215.11598997452046,522.205419144113,150,212
212,510,1134,140,64,204
212,726,506,276,154,258
212,570,24,568,306,354
212,761,400,586,84,136
212,386,958,910,58,170
212,282,215.10809033261117,522.0614037314517,150,212
213,726,508,276,152,258
213,570,38,568,312,356
213,761,400,584,86,136
213,386,956,910,58,170
213,282,215.1041405116565,521.9893960251211,150,212
214,726,508,280,152,254
214,570,36,566,322,358
214,761,400,584,86,136
214,386,954,908,58,172
214,282,215.1021656011792,521.9533921719558,150,212
215,809,842,142,124,156
215,726,508,278,152,262
215,811,748,334,134,178
215,570,42,566,320,358
215,761,398,582,90,134
215,386,954,908,58,172
215,282,215.10117814594054,521.9353902453731,150,212
216,809,842,146,126,148
216,726,508,280,152,264
216,811,748,332,136,182
216,761,398,582,92,132
216,570,50,614,308,310
216,386,952,908,58,172
216,282,215.1006844183212,519.7264075926287,150,212
217,809,842,142,128,146
217,726,576,282,82,256
217,811,750,332,138,184
217,826,508,346,66,202
217,761,398,580,92,132
217,570,54,614,302,316
217,386,948,908,60,172
217,282,215.10043755451153,515.29527899819,150,212
218,809,842,142,128,138
218,726,578,298,80,242
218,811,782,332,100,184
218,826,510,346,66,206
218,570,56,554,304,378
218,761,398,580,92,132
218,386,946,906,62,174
218,282,215.10031412260668,513.6222333166934,150,212
219,726,578,274,78,268
219,811,752,332,138,186
219,826,508,356,68,198
219,570,58,552,304,388
219,761,398,578,92,134
219,386,942,906,66,174
219,282,215.10025240665425,512.5215198021169,150,212
220,726,580,314,76,228
220,811,754,334,136,182
220,826,510,356,64,200
220,570,60,552,308,390
220,761,398,576,90,134
220,386,940,904,66,176
220,282,215.10022154867806,510.0611746415084,150,212
221,853,908,130,132,138
221,726,582,314,72,230
221,811,756,334,136,184
221,826,510,358,66,198
221,570,66,552,312,390
221,761,398,574,88,134
221,386,940,904,66,176
221,282,215.10020611968997,507.88098985417287,150,212
222,853,904,130,134,154
222,726,584,320,70,222
222,811,760,334,130,184
222,826,494,358,82,198
222,570,70,548,308,396
222,761,398,568,86,136
222,386,938,904,66,176
222,282,215.10019840519593,505.94090661577854,150,212
223,853,906,128,130,156
223,726,584,320,70,224
223,811,760,336,132,182
223,826,494,360,82,196
223,570,76,548,292,396
223,386,936,904,68,176
223,282,215.1001945479489,503.92086194482357,150,212
224,853,906,128,126,156
224,726,588,324,66,218
224,811,764,336,128,144
224,826,492,360,84,196
224,570,84,550,294,398
224,882,398,562,82,132
224,386,936,902,66,178
224,282,215.10019261932536,503.91083960934606,150,212
225,853,908,130,122,188
225,885,1116,128,60,176
225,726,588,328,64,216
225,811,764,340,130,178
225,826,486,360,92,196
225,882,398,560,80,134
225,570,88,648,294,306
225,386,936,902,66,178
225,282,215.1001916550136,503.4058284416073,150,212
226,853,910,128,116,160
226,885,1114,128,60,176
226,726,590,328,62,216
226,811,766,340,128,142
226,826,496,360,82,196
226,282,198,496,142,208
226,882,394,560,84,130
226,570,96,650,292,304
226,386,934,902,68,178
227,853,912,128,112,158
227,885,1110,128,64,178
227,726,588,330,64,214
227,811,768,340,126,180
227,826,482,364,94,192
227,282,198,494,140,208
227,882,388,558,88,128
227,570,98,648,284,310
227,386,934,900,68,180
228,853,914,126,108,184
228,885,1104,128,68,174
228,726,590,328,62,214
228,811,770,340,126,186
228,826,488,364,88,192
228,282,202,494,158,208
228,882,386,556,90,128
228,570,112,690,256,270
228,386,934,900,66,180
229,853,916,126,102,182
229,885,1100,126,72,176
229,726,590,332,62,212
229,811,772,342,126,188
229,826,484,364,92,192
229,282,202,494,146,208
229,882,384,554,92,128
229,570,112,692,258,270
229,386,932,900,68,180
230,853,918,126,98,182
230,885,1096,126,74,174
230,726,588,324,64,222
230,811,772,342,126,190
230,826,486,368,86,188
230,282,202,494,148,206
230,882,382,552,92,130
230,570,110,646,258,320
230,386,932,900,66,180
231,853,922,126,92,156
231,885,1094,126,76,174
231,726,588,332,64,214
231,826,486,368,86,188
231,282,202,492,146,206
231,882,378,550,96,130
231,570,112,646,270,320
231,386,932,900,66,180
231,811,774.3806120231748,344.0093551147729,126,190
232,853,922,124,88,182
232,885,1092,126,76,174
232,726,582,322,72,228
232,826,482,362,94,198
232,282,206,488,136,206
232,882,376,548,96,132
232,570,112,652,270,316
232,386,932,900,66,180
232,811,774.1630557961762,343.70106000918895,126,190
233,853,924,122,84,184
233,885,1094,126,102,176
